1.570796,0.000000,0.243300,0.000000
3.141593,0.280000,0.030000,1.570796
1.570796,0.000000,0.020000,1.570796
1.570796,0.000000,0.245000,1.570796
1.570796,0.000000,0.057000,3.141593
0.000000,0.000000,0.235000,1.570796
